conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1972105225206141201,Sun Sep 28 01:05:00 +0000 2025,1,Ngga Chan. Gua butuh lagu Insomnia buat nemenin begadang ya,1972105225206141201,,,in,,0,0,0,https://x.com/undefined/status/1972105225206141201,1491333825691291648,
1972102884637790273,Sun Sep 28 00:55:42 +0000 2025,1,km release sendiri aja bisa gak sih chan itu insomnia aku suka banget tau mana full eng jadi cepet hafalnya :(,1972102884637790273,,,in,,0,0,0,https://x.com/undefined/status/1972102884637790273,1563413748899270657,
1972085298688675940,Sat Sep 27 23:45:49 +0000 2025,0,Bertahun-tahun insomnia. Pas pindah ke jkt ga pernahh lagi. Wow... alhamdulillah banget jam 9 udah ngantuk ,1972085298688675940,,,in,,0,0,0,https://x.com/undefined/status/1972085298688675940,1097870240921182209,
1972080509426803006,Sat Sep 27 23:26:47 +0000 2025,0,Percaya banget. Bikin rambut rontok parah jerawatan insomnia parah kena meniere maagh dan terakhir kena gastroenteritis ,1972080509426803006,,,in,,0,0,0,https://x.com/undefined/status/1972080509426803006,1598235023014244352,
1972069266280366488,Sat Sep 27 22:42:07 +0000 2025,0,Oiyaaa dulu pernah janjiin insomnia juga ya bang,1972069266280366488,,,in,,0,0,0,https://x.com/undefined/status/1972069266280366488,1182999619409567747,
1972066783411818508,Sat Sep 27 22:32:15 +0000 2025,0,tapi insomnia seenak itu cuy,1972066783411818508,,,in,,0,0,0,https://x.com/undefined/status/1972066783411818508,1252021006979313664,
1972061325544333682,Sat Sep 27 22:10:33 +0000 2025,0,IYA tapi ttp kita pengen insomnia juga ,1972061325544333682,,,in,,0,0,0,https://x.com/undefined/status/1972061325544333682,1564230306932363265,
1972056185710039537,Sat Sep 27 21:50:08 +0000 2025,0,Tapi jujur aku suka bgt insomnia gimana dooongggg menurut ku cocok bgt suaramu di lagu itu,1972056185710039537,,,in,,0,0,0,https://x.com/undefined/status/1972056185710039537,1342448266537889792,
1972050437491904545,Sat Sep 27 21:27:17 +0000 2025,0,Apasi 48 jam melek babi bgt insomnia,1972050437491904545,,,in,,0,0,0,https://x.com/undefined/status/1972050437491904545,488100869,
1972000264816414752,Sat Sep 27 18:07:55 +0000 2025,0,Why am I having insomnia. Takkan sebab minum coke malam2 kot,1972000264816414752,,,in,,0,0,0,https://x.com/undefined/status/1972000264816414752,57677325,
1971998824928628966,Sat Sep 27 18:02:12 +0000 2025,0,insomnia terus deh akhir-akhir ini.... ada apakah gerangan!?!?!?,1971998824928628966,,,in,,0,0,0,https://x.com/undefined/status/1971998824928628966,1258251535483457537,
1971998420450844942,Sat Sep 27 18:00:36 +0000 2025,0,semuanya BAGUSSS BANGET tapi aku harap sangat amat berharap insomnia bisa di release kapanpun itu aku akan sangat menunggu insomnia di release,1971998420450844942,,,in,,0,0,0,https://x.com/undefined/status/1971998420450844942,1686409615066734592,
1971996257053729225,Sat Sep 27 17:52:00 +0000 2025,0,stres kronis meningkatkan risiko hipertensi insomnia hingga depresi. teknik sederhana seperti meditasi olahraga dan journaling membantu menjaga kesehatan mental tetap stabil. JOSSGAWIN INVINCIBLE #JossGawinFancon,1971996257053729225,,,in,,0,0,0,https://x.com/undefined/status/1971996257053729225,1922229884530917377,
1971996027210403888,Sat Sep 27 17:51:05 +0000 2025,0,Tp kita tetep butuh insomnia,1971996027210403888,,,in,,0,0,0,https://x.com/undefined/status/1971996027210403888,1557953414684102656,
1971992281092927823,Sat Sep 27 17:36:40 +0000 2025,0,setia menunggu insomnia nya haechan beneran rilis. LHC2 LHC3 lesgo,1971992401096102223,,jaeyongchans,in,,0,0,0,https://x.com/undefined/status/1971992401096102223,308784641,
1971991470635880674,Sat Sep 27 17:32:59 +0000 2025,0,noooo insomnia semoga bisa masuk di second album ya chan ,1971991470635880674,,,in,,0,0,0,https://x.com/undefined/status/1971991470635880674,1741376163292057600,
1971991426012794904,Sat Sep 27 17:32:48 +0000 2025,0,iyaa iyaaa. semua lagu di taste emang bagus banget better than insomnia,1971991426012794904,,,in,,0,0,0,https://x.com/undefined/status/1971991426012794904,1684439125733285888,
1971991394610000005,Sat Sep 27 17:32:40 +0000 2025,0,nooo insomnia sama martini blue tetep jadi lagi yg gue harapkan untuk dirilis!!,1971991394610000005,,,in,,0,0,0,https://x.com/undefined/status/1971991394610000005,1522626777792888834,
1971991373785210948,Sat Sep 27 17:32:35 +0000 2025,0,tttapi...insomnia jugaa bagus heyyy,1971991373785210948,,,in,,0,0,0,https://x.com/undefined/status/1971991373785210948,1490048681931796483,
1971986637296111759,Sat Sep 27 17:13:46 +0000 2025,0,syifa insomnia salsabila kembali,1971986637296111759,,,in,,0,1,0,https://x.com/undefined/status/1971986637296111759,1664624057642553345,
1971985146737041775,Sat Sep 27 17:07:51 +0000 2025,0,tidak ada satu hari pun tanpa pening pusing minum panadol migrain insomnia kepala mau pecah hidung tersumbat mata berat astaga,1971985146737041775,,,in,,0,0,0,https://x.com/undefined/status/1971985146737041775,1412899381813018632,
1971982002649026709,Sat Sep 27 17:02:21 +0000 2025,0,@Ali_Asghar09 Insomnia hai bhaiya,1971983763942047935,,Ali_Asghar09,in,,0,1,0,https://x.com/undefined/status/1971983763942047935,1746652792197197824,
1971975774451519667,Sat Sep 27 16:58:17 +0000 2025,0,@Jodiminto 1.Indah Sundari Psikolog Playlist &amp; konten-psikologi dari Indah Sundari topik seperti insomnia self-worth overthinking. ▶️ [Playlist Indah Sundari Psikolog] ▶️ Contoh video Capek Tanpa Alasan? Overthinking Hidup Terasa Hampa ▶️ Video Curhat Bareng Indah ,1971982738086678799,,Jodiminto,in,,0,0,0,https://x.com/undefined/status/1971982738086678799,1232836426850435072,
1971980122732540255,Sat Sep 27 16:47:53 +0000 2025,0,Dasar mata insomnia susah euy,1971980122732540255,,,in,,0,0,0,https://x.com/undefined/status/1971980122732540255,1433155500154265604,
1971978045075738782,Sat Sep 27 16:39:38 +0000 2025,1,istirahat bentar abis itu mo live edisi insomnia.,1971978045075738782,,,in,,0,0,0,https://x.com/undefined/status/1971978045075738782,1772861819990020096,
1971965035821125713,Sat Sep 27 16:03:20 +0000 2025,0,pantai tu sangat tenang. ai yg insomnia kronik ni tersengguk-sengguk yach duduk dekat situ. haha lepas tu boleh la healing-healing menenangkan hati ~ chuolss yg rasa sesak dgn bandar yg crowded &amp; bising gilerr tu boleh la datang sini. tenang jerr... sangatlah tenang ,1971968913014772135,,thislove_moon,in,,0,0,0,https://x.com/undefined/status/1971968913014772135,1233615247069437954,
1971965035821125713,Sat Sep 27 16:00:57 +0000 2025,0,kat pantai kemasin ni air lautnya tenang. boleh mandi-manda dekat situ. lepas tu banyak tempat boleh duduk. tak ada masalah tak bawak tikar pun sebab ada bangku khas kat setiap tempat. ada buaian kayu yang cantik lagi ~ kalau korang insomnia datang lerr sini ,1971968312633594330,,thislove_moon,in,,0,1,0,https://x.com/undefined/status/1971968312633594330,1233615247069437954,
1971965807656948103,Sat Sep 27 15:51:00 +0000 2025,0,welcomeback insomnia dan sakit kepala. mari kita stock parcet dan asmef bwawrta obat flunya. insidal jngn lupa,1971965807656948103,,,in,,0,0,0,https://x.com/undefined/status/1971965807656948103,487344831,
1971866626468581429,Sat Sep 27 09:48:38 +0000 2025,0,@ahmadgbllk Deg maaf Mimo dd MELENG (juara satu meleng) yang frame netral dan bagus tuh menurut dd yang seri Lunar Eclipse sama Insomnia sama Constellations di seri Galaxy juga cakep dan gak lebay,1971874616147935552,,ahmadgbllk,in,,0,1,0,https://x.com/undefined/status/1971874616147935552,739024649057619968,
1971873995571318937,Sat Sep 27 09:46:10 +0000 2025,0,wkwk ga ada insomnia zero pun diledek njir,1971873995571318937,,,in,,0,0,0,https://x.com/undefined/status/1971873995571318937,1965377931569758211,
1971863680951504954,Sat Sep 27 09:07:31 +0000 2025,0,@Eversoir TIBA-TIBA NYANYI INSOMNIA.,1971864266635686338,,Eversoir,in,,0,1,0,https://x.com/undefined/status/1971864266635686338,784205410622382081,
1971854262687961105,Sat Sep 27 08:27:46 +0000 2025,0,wkwkwkwkwk insomnia zero blm ada lagi di stage pun jadi ,1971854262687961105,,,in,,0,0,0,https://x.com/undefined/status/1971854262687961105,3163075718,
1971511979773939848,Sat Sep 27 06:29:53 +0000 2025,1,@nisanntika22 Di Indonesia Surya insomnia dan artis lainnya doyan golf bahkan businessman ya mainnya golf . Karena golf itu ga cuma olahraga didalamnya ada diskusi bisnis,1971824597776650386,,nisanntika22,in,,0,0,0,https://x.com/undefined/status/1971824597776650386,777774752337309696,
1971823725378211976,Sat Sep 27 06:26:25 +0000 2025,0,Kykny gwh beneran insomnia..... helpp cara tidurr gimanaaa,1971823725378211976,,,in,,0,0,0,https://x.com/undefined/status/1971823725378211976,1101839049801654273,
1971778219356704850,Sat Sep 27 06:13:28 +0000 2025,0,@me_aryafly udah insomnia wkwkwkw,1971820464717942919,,me_aryafly,in,,0,1,0,https://x.com/undefined/status/1971820464717942919,631147537,
1971778219356704850,Sat Sep 27 06:09:18 +0000 2025,0,@ach4otic lama² bisa insomnia tuh,1971819419887456658,,ach4otic,in,,0,1,0,https://x.com/undefined/status/1971819419887456658,1901726589286801410,
1971818727235899622,Sat Sep 27 06:06:33 +0000 2025,0,Semoga https://t.co/yvi1y16IZ9,1971818727235899622,https://pbs.twimg.com/ext_tw_video_thumb/1971818507827650561/pu/img/6uKQ-Pg3CJ_eKJqr.jpg,,in,,0,0,0,https://x.com/undefined/status/1971818727235899622,1781223220047380480,
1971807190135853475,Sat Sep 27 05:20:43 +0000 2025,0,apakah nnt ada surya insomnia,1971807190135853475,,,in,,0,0,0,https://x.com/undefined/status/1971807190135853475,1431935623972089858,
1952349129239384356,Sat Sep 27 05:19:39 +0000 2025,63,siang : aku notice lechen kalo sama kita engga banyak bicara tapi kalo sama yuan jadi cerewet Le : maap semalam kurang tidur ada insomnia sore *wang jiaojiao in action* Le: yuan cantik banget dan satu dunia harus tau!! kalo sama yuan kyk nongkrong yee #HeartSignalS8 https://t.co/E2tUR5n32I,1971806924825067848,https://pbs.twimg.com/amplify_video_thumb/1971806841874403331/img/w2Y9al5KQf0OEOEm.jpg,vicasom,in,,0,3,8,https://x.com/undefined/status/1971806924825067848,899529806240333824,
1971730894030623128,Sat Sep 27 04:37:55 +0000 2025,0,@ASMR_video_ Lumayan nih buat obat insomnia,1971796420236923172,,ASMR_video_,in,,0,0,0,https://x.com/undefined/status/1971796420236923172,1156264789754052608,
1971719544428454324,Sat Sep 27 04:30:50 +0000 2025,0,@ZakwanHasni @Bebelleyy ohh ye la! nnti kita gi clinic sesama la! kita tiga ni mcm teruk dh ni insomnia kita!,1971794637146018282,,ZakwanHasni,in,,0,1,0,https://x.com/undefined/status/1971794637146018282,927252114,
1971719544428454324,Sat Sep 27 04:06:26 +0000 2025,0,@haszmoza @Bebelleyy Saya tak boleh tidurrr . Insomnia ,1971788495552499733,,haszmoza,in,,0,1,0,https://x.com/undefined/status/1971788495552499733,1068532448,
1971753619432333374,Sat Sep 27 03:24:35 +0000 2025,0,@garagarabola_ TMJ gimana tidur nya semalam? Nyenyak marah2 atau insomnia? ,1971777965399986367,,garagarabola_,in,,0,0,0,https://x.com/undefined/status/1971777965399986367,1681555585240825856,
1971772603905069440,Sat Sep 27 03:03:17 +0000 2025,1,Ahla mesa al insomnia ely mbtshtghlsh gher lw waraya gam3a 8 el sobh dy,1971772603905069440,,,in,,0,0,0,https://x.com/undefined/status/1971772603905069440,1399172045213143041,
1971766379830563141,Sat Sep 27 02:38:33 +0000 2025,4,Apa dia insomnia?,1971766379830563141,,,in,,0,0,1,https://x.com/undefined/status/1971766379830563141,844856331118919680,
1971130061148586217,Sat Sep 27 01:56:01 +0000 2025,0,@DinosorGlazer Maaf by.. aku sekarang udah insomnia jadi lupa,1971755677472432334,,TimKonTruther,in,,0,0,0,https://x.com/undefined/status/1971755677472432334,301914843,
1971731944338846077,Sat Sep 27 00:21:43 +0000 2025,0,ini gmn crnya nyembuhin insomnia yaallah tidur selalu diatas jam 6 pagi. dipaksa pun gbs njir,1971731944338846077,,,in,,0,0,0,https://x.com/undefined/status/1971731944338846077,1197055229356736513,
1971698194171286006,Fri Sep 26 22:07:36 +0000 2025,2,Pagi pagi ngakak gara gara acara kuis yang dibawakan mas Surya insomnia. Masa ilmu yang mempelajari tentang jamur disebut miss you. Harusnya jawabannya mikologi ,1971698194171286006,,,in,,0,1,0,https://x.com/undefined/status/1971698194171286006,1147597667087728642,
1971432739154088194,Fri Sep 26 10:03:40 +0000 2025,0,@insomnia_0201 US ko har chij copy karna hota h,1971516010487570590,,insomnia_0201,in,,0,0,0,https://x.com/undefined/status/1971516010487570590,1445301363286495235,
1971464612408369521,Fri Sep 26 09:31:43 +0000 2025,0,@insomnia_0201 tum beta ,1971507967880212756,,insomnia_0201,in,,0,0,0,https://x.com/undefined/status/1971507967880212756,1398527732082896900,
1971425451353715033,Fri Sep 26 09:22:12 +0000 2025,0,@adit_insomnia @kolonigigs_ Nemu aja gambarnya,1971505573482148176,,adit_insomnia,in,,0,0,0,https://x.com/undefined/status/1971505573482148176,1316552405706629120,
1971494709265863015,Fri Sep 26 09:20:35 +0000 2025,0,@kolonigigs_ Ternyata Surya Insomnia,1971505167402168348,,kolonigigs_,in,,0,0,0,https://x.com/undefined/status/1971505167402168348,347221926,
1971229105724281019,Fri Sep 26 09:19:18 +0000 2025,0,@naravenya Mmm kakinya,1971504844440752409,,naravenya,tl,,0,0,0,https://x.com/undefined/status/1971504844440752409,1781223220047380480,
1971425451353715033,Fri Sep 26 09:16:53 +0000 2025,0,@adit_insomnia @kolonigigs_ Bisa aja mas mas model yeahright,1971504236451233840,,adit_insomnia,in,,0,0,0,https://x.com/undefined/status/1971504236451233840,66555677,
1971475983833366998,Fri Sep 26 07:24:37 +0000 2025,2,Roi 5CR ah orey pulka,1971475983833366998,,,in,,0,1,0,https://x.com/undefined/status/1971475983833366998,1501112161635995656,
1971376646478594472,Fri Sep 26 07:18:35 +0000 2025,0,@daripear insomnia akut kak,1971474464757137862,,daripear,in,,0,1,0,https://x.com/undefined/status/1971474464757137862,1546747429281603584,
1971461584485745008,Fri Sep 26 06:27:24 +0000 2025,1,malam Jumat ini adalah malam ke sembilan ratus Laila lepas landas dan mendarat di bulan. aku membilangnya agar dua puluh tahun kemudian saat kiamat datang dan jantungku hilang ada sesuatu yang tercatat untuk menegaskan kangen berat seorang pengidap insomnia. - @sajakindie,1971461584485745008,,,in,,0,0,2,https://x.com/undefined/status/1971461584485745008,279453694,
1971457416773632090,Fri Sep 26 06:10:50 +0000 2025,2,ntakut banget jadi bahan roasting di insomnia zero banggg ,1971457416773632090,,,in,,0,0,0,https://x.com/undefined/status/1971457416773632090,1182100219179098113,
1970786034289107197,Fri Sep 26 06:09:34 +0000 2025,0,@gabutforlife @IndoPopBase OMG!! Merinding banget liatnya. I feel you Tasyaaa dikhianati orang yang paling dipercaya itu emang nyakitin banget. Wajar kalau sampai insomnia berhari-hari. Itu ada yg bilang digadein apa yg digadein?? Rumah bu Ala? Bawa orang asing ngacak-ngacak keluarga tuh,1971457098488971381,,gabutforlife,in,,0,0,0,https://x.com/undefined/status/1971457098488971381,1797555961173057536,
1971452821875851423,Fri Sep 26 05:52:35 +0000 2025,0,EITSSSS sespesies sama si mingyu mingyu itu bihh PLSSS KAPAN INSOMNIA ZERO LAGIIII https://t.co/hmXadujoOK,1971452821875851423,https://pbs.twimg.com/amplify_video_thumb/1971351563823349762/img/VPLaEO55oFoOtjFh.jpg,,in,,0,0,0,https://x.com/undefined/status/1971452821875851423,1416597745939275779,
1971451510849667132,Fri Sep 26 05:47:22 +0000 2025,0,Standby di kemang https://t.co/ghiMPoc84K,1971451510849667132,https://pbs.twimg.com/media/G1wAr8UbMAACtm0.jpg,,in,,0,0,0,https://x.com/undefined/status/1971451510849667132,1781223220047380480,
1971432822540992868,Fri Sep 26 05:43:15 +0000 2025,0,@_PokokTuru WKWKWKWK bknnya itu insomnia ya,1971450476324667408,,_PokokTuru,in,,0,1,0,https://x.com/undefined/status/1971450476324667408,1668953589363113984,
1971446978740682764,Fri Sep 26 05:29:22 +0000 2025,0,Luhgeknya nyapuin....ganti nama jdi Carmen insomnia aja dah https://t.co/eE01NGuBCh,1971446978740682764,https://pbs.twimg.com/tweet_video_thumb/G1v8kngaAAgKlxw.jpg,,in,,0,0,0,https://x.com/undefined/status/1971446978740682764,184781693,
1971443999849521540,Fri Sep 26 05:28:15 +0000 2025,0,@insomnia_0201 Lelo yrr mera exam hai yeh bc baarish nhi ruk nhi rahi,1971446700951863357,,insomnia_0201,in,,0,0,0,https://x.com/undefined/status/1971446700951863357,1398527732082896900,
1971443927556423689,Fri Sep 26 05:17:14 +0000 2025,1,Yuk makan https://t.co/PXswvK658i,1971443927556423689,https://pbs.twimg.com/media/G1v5ysyboAAtWR2.jpg,,in,,0,0,0,https://x.com/undefined/status/1971443927556423689,1781223220047380480,
1971440183548772774,Fri Sep 26 05:02:22 +0000 2025,0,Insomnia bbrp hari ini kl siang ngantuk bgt,1971440183548772774,,,in,,0,0,0,https://x.com/undefined/status/1971440183548772774,882582913966985216,
1971439233081671971,Fri Sep 26 04:58:35 +0000 2025,1,Kalo ngantuk pas pagi gini jadi nyesel kenapa semalam sok sok insomnia ,1971439233081671971,,,in,,0,0,0,https://x.com/undefined/status/1971439233081671971,375304495,
1971410687848030553,Fri Sep 26 04:34:11 +0000 2025,0,@worksfess Pernah waktu gue Insomnia selama 2 bulanan gue tidur subuh jam 4 bangun jam setengah 6. Mantap banget,1971433091215556957,,worksfess,in,,0,0,0,https://x.com/undefined/status/1971433091215556957,167311973,
